2023-09-30 21:38:32,016.bbq_producer.INFO ==================================================
2023-09-30 21:38:32,041.bbq_producer.INFO Today is 2023-09-30 at 09:38 PM
2023-09-30 21:38:32,166.bbq_producer.INFO Running on: nt Windows 10
2023-09-30 21:38:32,300.bbq_producer.INFO Python version:  3.10.9
2023-09-30 21:38:32,386.bbq_producer.INFO Python path: C:\Users\amaar\anaconda3
2023-09-30 21:38:32,401.bbq_producer.INFO Working dir: C:\Users\amaar\OneDrive\Desktop\NW\Data Streaming\streaming-06-smart-smoker-
2023-09-30 21:38:32,432.bbq_producer.INFO ==================================================
2023-09-30 21:38:37,962.bbq_producer.INFO Seeing if you want to monitor RabbitMQ queues
2023-09-30 21:38:40,052.bbq_producer.INFO Answer is y.
2023-09-30 21:38:50,497.bbq_producer.INFO Skipping header row
2023-10-01 14:22:20,806.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 02-food-A
2023-10-01 14:22:20,990.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 02-food-B
2023-10-01 14:22:51,369.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 01-smoker
2023-10-01 14:22:51,558.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '62.1') to 02-food-A
2023-10-01 14:22:51,685.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 02-food-B
2023-10-01 14:23:21,946.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 01-smoker
2023-10-01 14:23:21,958.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '62.1') to 02-food-A
2023-10-01 14:23:21,962.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '50.2') to 02-food-B
2023-10-01 14:23:52,112.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 01-smoker
2023-10-01 14:23:52,150.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 02-food-A
2023-10-01 14:23:52,155.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '50.2') to 02-food-B
2023-10-01 14:24:22,379.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '244.8') to 01-smoker
2023-10-01 14:24:22,597.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 02-food-A
2023-10-01 14:24:23,181.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 02-food-B
2023-10-01 14:24:54,160.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '244.8') to 01-smoker
2023-10-01 14:24:54,215.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 02-food-A
2023-10-01 14:24:54,265.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 02-food-B
2023-10-01 14:25:24,398.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 01-smoker
2023-10-01 14:25:24,633.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '63.3') to 02-food-A
2023-10-01 14:25:24,792.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 02-food-B
2023-10-01 14:25:55,043.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 01-smoker
2023-10-01 14:25:55,350.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '63.3') to 02-food-A
2023-10-01 14:25:55,683.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '51.2') to 02-food-B
2023-10-01 14:26:26,182.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 01-smoker
2023-10-01 14:26:26,278.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '') to 02-food-A
2023-10-01 14:26:26,401.bbq_producer.INFO  [x] Sent ('5/22/2021 14:16', '51.2') to 02-food-B
2023-10-01 14:26:56,528.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '245.3') to 01-smoker
2023-10-01 14:26:56,669.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 02-food-A
2023-10-01 14:26:56,812.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 02-food-B
2023-10-01 14:27:26,971.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '245.3') to 01-smoker
2023-10-01 14:27:27,277.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 02-food-A
2023-10-01 14:27:27,617.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 02-food-B
2023-10-01 14:27:57,884.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 01-smoker
2023-10-01 14:27:57,902.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '64.5') to 02-food-A
2023-10-01 14:27:57,904.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 02-food-B
2023-10-01 14:28:28,085.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 01-smoker
2023-10-01 14:28:28,255.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '64.5') to 02-food-A
2023-10-01 14:28:28,575.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '52.3') to 02-food-B
2023-10-01 14:28:59,035.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 01-smoker
2023-10-01 14:28:59,262.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '') to 02-food-A
2023-10-01 14:28:59,531.bbq_producer.INFO  [x] Sent ('5/22/2021 14:17', '52.3') to 02-food-B
2023-10-01 14:29:29,886.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '246.1') to 01-smoker
2023-10-01 14:29:30,179.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 02-food-A
2023-10-01 14:29:30,351.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 02-food-B
2023-10-01 14:30:00,419.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '246.1') to 01-smoker
2023-10-01 14:30:00,491.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 02-food-A
2023-10-01 14:30:00,584.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 02-food-B
2023-10-01 14:30:30,727.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 01-smoker
2023-10-01 14:30:30,941.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '65.6') to 02-food-A
2023-10-01 14:30:31,197.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 02-food-B
2023-10-01 14:31:01,573.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 01-smoker
2023-10-01 14:31:01,661.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '65.6') to 02-food-A
2023-10-01 14:31:01,763.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '53.3') to 02-food-B
2023-10-01 14:31:32,085.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 01-smoker
2023-10-01 14:31:32,277.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '') to 02-food-A
2023-10-01 14:31:32,439.bbq_producer.INFO  [x] Sent ('5/22/2021 14:18', '53.3') to 02-food-B
2023-10-01 14:32:02,673.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '247.7') to 01-smoker
2023-10-01 14:32:02,724.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 02-food-A
2023-10-01 14:32:02,765.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 02-food-B
2023-10-01 14:32:32,883.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '247.7') to 01-smoker
2023-10-01 14:32:33,071.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 02-food-A
2023-10-01 14:32:33,304.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 02-food-B
2023-10-01 14:33:03,876.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 01-smoker
2023-10-01 14:33:04,115.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '66.9') to 02-food-A
2023-10-01 14:33:04,455.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 02-food-B
2023-10-01 14:33:34,519.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 01-smoker
2023-10-01 14:33:34,578.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '66.9') to 02-food-A
2023-10-01 14:33:34,627.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '54.4') to 02-food-B
2023-10-01 14:34:04,708.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 01-smoker
2023-10-01 14:34:04,729.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '') to 02-food-A
2023-10-01 14:34:04,750.bbq_producer.INFO  [x] Sent ('5/22/2021 14:19', '54.4') to 02-food-B
